13322;-0.011068;-0.019867;0.002887;0.055321;-0.020229;-0.045389;48.58;-4.14;51.23;stand
13422;-0.006674;-0.015229;0.001178;-0.074450;0.224046;-0.030122;48.39;-4.15;50.98;stand
13522;-0.007162;-0.015473;0.004107;-0.127885;0.193511;-0.159893;48.43;-4.16;51.14;stand
13622;-0.013998;-0.014252;0.000201;0.078221;0.025573;-0.045389;49.24;-4.17;51.80;stand
13722;-0.010824;-0.012055;0.001422;0.108756;0.040840;0.092015;49.14;-4.16;51.72;stand
13822;-0.012289;-0.013520;0.001910;0.047687;0.147710;-0.205695;49.16;-4.18;51.74;stand
13922;-0.013021;-0.014496;-0.001264;-0.204221;-0.279771;-0.098824;49.13;-4.19;51.70;stand
14022;-0.011557;-0.016693;-0.000043;0.062954;-0.050763;0.015679;48.84;-4.19;51.41;stand
14122;-0.010336;-0.014252;-0.007611;0.185092;0.040840;-0.121725;48.76;-4.20;51.72;stand
14222;-0.006674;-0.016449;-0.005414;-0.082084;-0.241603;-0.053023;48.27;-4.20;51.13;stand
14322;-0.015219;-0.015229;0.002887;-0.036282;0.132443;-0.144626;49.22;-4.22;51.85;stand
14422;-0.006918;-0.011078;-0.000531;0.177458;0.033206;-0.236229;48.73;-4.24;51.33;stand
14522;-0.008871;-0.014252;0.004596;0.146924;0.056107;0.061481;48.68;-4.23;51.46;stand
14622;-0.011312;-0.011811;0.002154;0.062954;0.071374;-0.030122;49.19;-4.24;51.84;stand
14722;-0.011068;-0.018402;-0.000043;0.246160;-0.302672;0.313389;48.67;-4.21;51.33;stand
14822;-0.011801;-0.016938;0.005816;0.070588;-0.111832;0.015679;48.75;-4.20;51.61;stand
14922;-0.013266;-0.016205;-0.000043;0.139290;-0.043130;-0.388901;48.99;-4.24;51.68;stand
15022;-0.010092;-0.012299;0.004107;0.040053;0.040840;0.137817;48.93;-4.23;51.77;stand
15122;-0.012777;-0.014252;0.000201;0.009519;0.132443;-0.198061;49.11;-4.25;51.79;stand
15222;-0.009359;-0.016938;-0.000287;0.093489;0.079008;-0.205695;48.60;-4.27;51.28;stand
15322;-0.007895;-0.016449;0.000934;0.177458;0.017939;-0.136992;48.47;-4.28;51.17;stand
15422;-0.011312;-0.011566;0.004352;0.185092;0.239313;0.092015;49.16;-4.27;52.01;stand
15522;-0.010580;-0.013764;0.002887;0.124023;0.254580;0.015679;48.97;-4.27;51.71;stand
15622;-0.009359;-0.014496;0.004840;0.009519;-0.004962;-0.114092;48.75;-4.28;51.61;stand
15722;-0.008871;-0.014252;0.001666;0.062954;0.002672;0.122550;48.76;-4.27;51.47;stand
15822;-0.010092;-0.015961;-0.000531;-0.013382;-0.043130;-0.022489;48.78;-4.27;51.47;stand
15922;-0.010336;-0.014984;-0.002240;-0.059183;0.071374;-0.098824;48.86;-4.28;51.58;stand
16022;-0.011312;-0.011322;0.006061;0.047687;-0.073664;0.244687;49.14;-4.26;52.12;stand
16122;-0.011557;-0.015473;0.002398;0.291962;-0.134733;-0.289664;48.93;-4.29;51.69;stand
16222;-0.008871;-0.015473;0.004107;0.001886;-0.188168;-0.060656;48.61;-4.30;51.49;stand
16322;-0.009604;-0.018402;0.004107;-0.013382;0.079008;0.084382;48.54;-4.29;51.38;stand
16422;-0.011068;-0.012787;0.001422;0.108756;-0.073664;0.084382;49.08;-4.28;51.86;stand
16522;-0.008139;-0.015961;-0.001996;-0.082084;-0.096565;0.252321;48.52;-4.25;51.31;stand
16622;-0.010824;-0.015473;0.002154;0.001886;-0.073664;0.008046;48.83;-4.25;51.62;stand
16722;-0.013510;-0.014984;-0.000043;0.040053;0.101908;-0.220962;49.13;-4.27;51.89;stand
16822;-0.012289;-0.013764;-0.001020;0.185092;0.208779;-0.075924;49.13;-4.28;51.90;stand
16922;-0.009115;-0.012787;0.000201;-0.181321;-0.203435;-0.282031;48.87;-4.31;51.63;stand
17022;-0.012777;-0.013520;-0.002973;0.055321;-0.066031;0.053847;49.15;-4.30;51.98;stand
17122;-0.009848;-0.014252;-0.000043;0.009519;-0.218702;0.244687;48.81;-4.28;51.60;stand
17222;-0.013754;-0.014252;-0.000287;-0.028649;-0.127099;0.061481;49.17;-4.27;51.97;stand
17322;-0.013021;-0.016205;0.002154;-0.021015;0.308015;-0.083557;48.98;-4.28;51.78;stand
17422;-0.013266;-0.016205;-0.006146;-0.173687;-0.035496;0.183618;48.93;-4.26;51.87;stand
17522;-0.011801;-0.014008;0.000689;-0.120252;-0.066031;-0.114092;49.03;-4.28;51.79;stand
17622;-0.011312;-0.013764;0.001910;0.017153;0.056107;0.046214;49.00;-4.27;51.77;stand
17722;-0.013266;-0.013764;0.005084;0.017153;0.063740;-0.014855;49.12;-4.27;52.02;stand
17822;-0.009848;-0.014740;-0.005658;-0.005748;-0.035496;0.137817;48.71;-4.26;51.69;stand
17922;-0.007162;-0.017670;0.002398;-0.097351;0.071374;0.023313;48.32;-4.26;51.10;stand
18022;-0.013266;-0.017670;-0.000287;0.116389;-0.043130;0.214153;48.91;-4.23;51.66;stand
18122;-0.013266;-0.011566;0.003863;-0.120252;0.010305;0.160718;49.34;-4.22;52.18;stand
18222;-0.006918;-0.016938;0.003619;0.055321;-0.211069;-0.136992;48.29;-4.23;51.17;stand
18322;-0.012045;-0.014984;0.007525;0.246160;-0.272137;-0.129359;48.82;-4.25;51.94;stand
18422;-0.009848;-0.014496;-0.002729;0.032420;-0.012595;-0.144626;48.74;-4.26;51.61;stand
18522;-0.010336;-0.014984;0.000445;0.085855;0.040840;-0.144626;48.78;-4.27;51.60;stand
18622;-0.011557;-0.016938;-0.001508;0.001886;0.124809;0.145450;48.78;-4.26;51.60;stand
18722;-0.007406;-0.016205;0.000934;-0.066817;0.162977;0.061481;48.40;-4.25;51.20;stand
18822;-0.012045;-0.014984;0.002887;-0.051550;0.086641;-0.106458;48.96;-4.26;51.79;stand
18922;-0.013998;-0.013031;0.007770;-0.158420;0.193511;-0.075924;49.16;-4.27;52.22;stand
19022;-0.011801;-0.011322;0.002154;0.024786;0.040840;-0.220962;49.28;-4.29;52.06;stand
19122;-0.007162;-0.014252;-0.001996;0.032420;0.079008;-0.182794;48.52;-4.31;51.29;stand
19222;-0.011068;-0.017182;0.000201;0.032420;-0.111832;0.030947;48.76;-4.31;51.51;stand
19322;-0.010336;-0.013520;-0.001020;-0.181321;0.063740;-0.014855;48.95;-4.31;51.68;stand
19422;-0.010092;-0.013764;0.005328;0.185092;-0.004962;0.130183;48.83;-4.30;51.78;stand
19522;-0.009115;-0.013764;-0.000775;-0.005748;-0.027863;0.183618;48.79;-4.28;51.54;stand
19622;-0.013266;-0.014984;0.003131;0.253794;0.094275;0.015679;49.10;-4.28;51.91;stand
19722;-0.008139;-0.011322;-0.000775;0.085855;-0.096565;-0.228595;48.88;-4.30;51.66;stand
19822;-0.014242;-0.016938;-0.006635;-0.135519;0.224046;0.145450;49.00;-4.29;51.93;stand
19922;-0.009848;-0.014984;0.001178;-0.074450;0.079008;-0.159893;48.81;-4.30;51.55;stand
20022;-0.010580;-0.013520;0.002887;0.185092;-0.111832;-0.014855;48.97;-4.30;51.79;stand
20122;-0.010092;-0.016449;-0.001508;0.024786;0.040840;-0.129359;48.73;-4.32;51.50;stand
20222;-0.012289;-0.017670;-0.001264;-0.005748;-0.226336;0.282855;48.84;-4.29;51.63;stand
20322;-0.013998;-0.018891;-0.004682;-0.005748;0.079008;0.000412;48.89;-4.29;51.75;stand
20422;-0.011801;-0.015961;-0.000531;-0.066817;-0.020229;0.107282;48.92;-4.28;51.68;stand
20522;-0.011312;-0.015229;-0.000775;0.230893;0.094275;0.038580;48.93;-4.27;51.71;stand
20622;-0.009115;-0.015717;0.001422;-0.043916;-0.004962;-0.091191;48.67;-4.28;51.46;stand
20722;-0.009359;-0.016449;-0.002973;0.017153;0.086641;0.084382;48.65;-4.27;51.47;stand
20822;-0.011557;-0.013764;0.000445;0.162191;-0.195801;-0.007221;49.06;-4.27;51.86;stand
20922;-0.009115;-0.016693;-0.003705;0.162191;0.117176;-0.136992;48.59;-4.29;51.49;stand
21022;-0.011068;-0.018646;0.004840;0.177458;-0.004962;-0.373634;48.66;-4.33;51.61;stand
21122;-0.008383;-0.013275;0.000445;-0.120252;0.040840;-0.106458;48.76;-4.34;51.57;stand
21222;-0.009848;-0.014252;0.004107;-0.028649;0.017939;-0.106458;48.82;-4.35;51.75;stand
21322;-0.010824;-0.016205;-0.001996;0.162191;0.033206;-0.152260;48.82;-4.36;51.66;stand
21422;-0.006430;-0.013275;0.002398;-0.097351;-0.096565;-0.106458;48.49;-4.37;51.37;stand
21522;-0.009848;-0.014496;0.002643;0.207992;-0.073664;-0.144626;48.81;-4.39;51.71;stand
21622;-0.009115;-0.011322;0.002154;0.215626;-0.195801;-0.121725;48.98;-4.40;51.91;stand
21722;-0.008627;-0.016205;0.003619;-0.089718;0.010305;-0.213328;48.54;-4.42;51.51;stand
21822;-0.007162;-0.016938;-0.001996;-0.013382;0.071374;-0.106458;48.36;-4.43;51.26;stand
21922;-0.009848;-0.016693;-0.001508;-0.135519;0.086641;-0.037756;48.68;-4.44;51.53;stand
22022;-0.010580;-0.017670;0.005572;0.001886;-0.111832;0.099649;48.64;-4.43;51.66;stand
22122;-0.005941;-0.015229;-0.001996;-0.043916;-0.310305;0.015679;48.26;-4.42;51.19;stand
22222;-0.009604;-0.014984;0.003131;0.124023;-0.157634;0.313389;48.69;-4.39;51.67;stand
22322;-0.010092;-0.016938;-0.003217;0.078221;-0.279771;-0.014855;48.59;-4.39;51.59;stand
22422;-0.009848;-0.016449;0.003131;-0.028649;-0.058397;0.008046;48.59;-4.39;51.60;stand
22522;-0.011801;-0.012055;-0.000287;-0.013382;0.109542;0.160718;49.16;-4.38;52.09;stand
22622;-0.010336;-0.015473;0.000934;0.032420;-0.104198;-0.053023;48.72;-4.38;51.67;stand
22722;-0.008627;-0.017426;0.006061;-0.051550;-0.249237;-0.129359;48.35;-4.40;51.55;stand
22822;-0.009359;-0.017182;0.001178;0.024786;-0.241603;0.023313;48.46;-4.39;51.46;stand
22922;-0.012533;-0.016205;0.002154;-0.066817;0.033206;-0.449969;48.83;-4.44;51.83;stand
23022;-0.013021;-0.014740;0.001178;0.162191;-0.004962;0.153084;48.98;-4.42;51.98;stand
23122;-0.012533;-0.012543;0.005816;-0.082084;-0.165267;0.008046;49.00;-4.42;52.22;stand
23222;-0.009115;-0.016693;-0.001996;0.162191;-0.119466;-0.167527;48.44;-4.44;51.50;stand
23322;-0.010824;-0.013275;0.003619;0.055321;0.101908;-0.045389;48.84;-4.44;51.96;stand
23422;-0.009359;-0.013520;0.000934;-0.127885;0.025573;0.137817;48.70;-4.43;51.71;stand
23522;-0.010092;-0.015961;0.000934;-0.127885;0.056107;0.343924;48.61;-4.40;51.60;stand
23622;-0.008871;-0.017914;-0.001264;0.452267;-0.088931;0.015679;48.36;-4.39;51.41;stand
23722;-0.012289;-0.015717;0.000934;0.093489;-0.172901;0.000412;48.81;-4.39;51.88;stand
23822;-0.011068;-0.017914;0.005572;0.101122;0.079008;0.030947;48.52;-4.39;51.76;stand
23922;-0.010580;-0.016449;0.005328;-0.204221;0.017939;-0.098824;48.56;-4.40;51.78;stand
24022;-0.013021;-0.007660;0.007770;-0.211855;0.231679;-0.159893;49.33;-4.42;52.86;stand
24122;-0.010824;-0.009125;0.009723;0.116389;0.094275;0.046214;48.90;-4.41;52.66;stand
24222;-0.014242;-0.021088;0.009479;0.055321;-0.027863;-0.053023;48.60;-4.42;51.91;stand
24322;-0.007650;-0.017670;0.000201;-0.097351;0.040840;0.160718;48.27;-4.40;51.27;stand
24422;-0.007406;-0.014740;-0.000287;-0.051550;-0.127099;-0.053023;48.39;-4.41;51.40;stand
24522;-0.011557;-0.017426;-0.002484;-0.082084;-0.104198;-0.068290;48.64;-4.41;51.69;stand
24622;-0.011557;-0.017426;0.004596;-0.135519;-0.012595;0.000412;48.62;-4.41;51.73;stand
24722;-0.006674;-0.019867;-0.001752;0.062954;-0.035496;0.221786;48.05;-4.39;51.08;stand
24822;-0.004477;-0.014008;0.002398;0.070588;-0.073664;-0.075924;48.00;-4.40;51.12;stand
24922;-0.009115;-0.015229;0.002643;0.062954;-0.165267;0.107282;48.51;-4.39;51.61;stand
25022;-0.006918;-0.022064;0.004840;-0.043916;-0.188168;-0.060656;47.95;-4.39;51.16;stand
25122;-0.010092;-0.011811;-0.000043;-0.166053;-0.004962;0.145450;48.89;-4.38;51.93;stand
25222;-0.013754;-0.014252;0.004840;0.154557;-0.127099;0.168351;48.95;-4.36;52.15;stand
25322;-0.011801;-0.014984;0.000445;-0.005748;0.025573;-0.106458;48.78;-4.37;51.85;stand
25422;-0.007650;-0.014496;-0.000043;0.032420;0.132443;-0.312565;48.38;-4.40;51.44;stand
25522;-0.009115;-0.014252;0.004596;-0.204221;-0.142366;-0.045389;48.51;-4.41;51.73;stand
25622;-0.010580;-0.017426;0.005816;0.062954;-0.027863;0.015679;48.45;-4.41;51.70;stand
25722;-0.009115;-0.017670;-0.001996;0.169824;-0.004962;0.130183;48.34;-4.39;51.44;stand
25822;-0.010580;-0.013031;-0.000531;0.017153;0.147710;-0.030122;48.83;-4.40;51.90;stand
25922;-0.007650;-0.014496;0.002398;0.131656;-0.195801;-0.091191;48.35;-4.41;51.50;stand
26022;-0.006186;-0.011811;0.001910;-0.120252;-0.172901;0.030947;48.32;-4.40;51.48;stand
26122;-0.008871;-0.014252;0.003375;0.040053;-0.081298;-0.213328;48.47;-4.42;51.68;stand
26222;-0.010092;-0.016205;-0.000043;0.055321;0.117176;-0.220962;48.51;-4.45;51.62;stand
26322;-0.011801;-0.013031;0.001422;-0.120252;-0.043130;0.252321;48.91;-4.42;52.03;stand
26422;-0.009115;-0.018891;0.001666;0.185092;0.185878;0.023313;48.27;-4.42;51.39;stand
26522;-0.012289;-0.014496;-0.002729;0.055321;-0.012595;0.061481;48.84;-4.41;51.99;stand
26622;-0.008627;-0.014252;-0.003705;-0.089718;-0.157634;-0.289664;48.45;-4.44;51.68;stand
26722;-0.013510;-0.017670;0.000201;0.032420;0.185878;-0.091191;48.74;-4.45;51.84;stand
26822;-0.012533;-0.014008;-0.000043;-0.005748;-0.066031;0.023313;48.92;-4.45;52.02;stand
26922;-0.009115;-0.014740;-0.000287;0.040053;0.002672;0.076748;48.51;-4.44;51.62;stand
27022;-0.012045;-0.014008;0.006061;0.047687;-0.119466;-0.167527;48.76;-4.46;52.11;stand
27122;-0.010092;-0.011078;-0.001996;-0.013382;0.193511;-0.083557;48.93;-4.47;52.07;stand
27222;-0.010824;-0.018402;0.004107;0.124023;-0.096565;-0.182794;48.44;-4.48;51.65;stand
27322;-0.004721;-0.011566;-0.001996;0.177458;-0.035496;-0.030122;48.11;-4.49;51.34;stand
27422;-0.011557;-0.012055;0.008014;0.055321;0.017939;-0.007221;48.78;-4.49;52.36;stand
27522;-0.006186;-0.015717;-0.004926;-0.135519;0.071374;0.000412;48.07;-4.49;51.44;stand
27622;-0.010580;-0.016449;0.002154;-0.127885;-0.035496;0.015679;48.54;-4.49;51.69;stand
27722;-0.009604;-0.016205;-0.001264;0.101122;0.010305;-0.106458;48.47;-4.50;51.61;stand
27822;-0.012533;-0.011078;0.000934;-0.082084;-0.150000;-0.152260;49.17;-4.51;52.31;stand
27922;-0.012533;-0.014496;-0.002240;0.062954;0.170611;0.130183;48.87;-4.50;52.02;stand
28022;-0.011557;-0.012299;0.002643;0.001886;-0.104198;-0.236229;48.94;-4.52;52.13;stand
28122;-0.009848;-0.016449;0.003863;0.101122;-0.104198;0.046214;48.43;-4.52;51.69;stand
28222;-0.009115;-0.012787;-0.002729;0.253794;-0.088931;-0.259130;48.61;-4.54;51.87;stand
28322;-0.009604;-0.013275;0.002643;0.032420;0.040840;-0.114092;48.64;-4.56;51.88;stand
28422;-0.011312;-0.014496;-0.000287;-0.104985;-0.081298;0.023313;48.73;-4.55;51.92;stand
28522;-0.012289;-0.019623;0.001178;0.101122;-0.233969;0.214153;48.47;-4.53;51.70;stand
28622;-0.012777;-0.014740;0.000934;0.040053;-0.096565;-0.037756;48.82;-4.54;52.05;stand
28722;-0.011312;-0.013031;-0.000775;-0.173687;0.079008;-0.022489;48.83;-4.54;52.04;stand
28822;-0.009604;-0.012055;0.001422;-0.104985;0.185878;-0.106458;48.74;-4.55;51.94;stand
28922;-0.010092;-0.016938;-0.000775;0.154557;0.002672;0.008046;48.44;-4.55;51.63;stand
29022;-0.010092;-0.013031;-0.003217;0.047687;0.010305;-0.037756;48.69;-4.55;51.97;stand
29122;-0.014242;-0.014496;0.004840;0.215626;-0.180534;-0.014855;48.91;-4.55;52.27;stand
29222;-0.011801;-0.016693;0.003375;-0.158420;-0.142366;-0.098824;48.57;-4.56;51.86;stand
29322;-0.009604;-0.018158;0.003131;0.062954;0.094275;-0.014855;48.29;-4.56;51.58;stand
29422;-0.011312;-0.010590;0.003375;0.093489;0.147710;0.198886;49.02;-4.54;52.35;stand
29522;-0.008383;-0.012543;0.003131;-0.127885;0.079008;0.107282;48.53;-4.53;51.83;stand
29622;-0.011801;-0.014984;0.001666;0.276695;0.071374;-0.427069;48.74;-4.58;51.98;stand
29722;-0.013510;-0.018402;0.000201;0.154557;0.010305;0.229420;48.67;-4.55;51.91;stand
29822;-0.010336;-0.018402;0.000445;0.101122;0.216412;0.130183;48.41;-4.54;51.64;stand
29922;-0.013754;-0.011811;0.002887;0.093489;0.094275;0.122550;49.19;-4.53;52.47;stand
30022;-0.010092;-0.014740;-0.001996;0.200359;0.132443;-0.091191;48.62;-4.54;51.89;stand
30122;-0.008383;-0.017182;0.001666;-0.120252;-0.050763;-0.243863;48.29;-4.56;51.54;stand
30222;-0.005453;-0.014740;-0.000043;-0.051550;-0.004962;0.267588;48.06;-4.54;51.29;stand
30322;-0.009848;-0.017426;0.003863;0.131656;0.193511;-0.205695;48.43;-4.56;51.74;stand
30422;-0.013266;-0.017670;-0.000287;0.139290;0.025573;-0.014855;48.75;-4.56;51.98;stand
30522;-0.009604;-0.008881;0.002398;0.085855;0.040840;-0.037756;49.13;-4.56;52.43;stand
30622;-0.009604;-0.015717;-0.001752;0.154557;0.178244;-0.220962;48.55;-4.58;51.80;stand
30722;-0.012289;-0.014984;0.002887;0.223260;-0.035496;0.084382;48.85;-4.57;52.15;stand
30822;-0.014242;-0.013764;-0.000775;-0.089718;0.086641;0.122550;49.14;-4.56;52.38;stand
30922;-0.010336;-0.016449;-0.002973;-0.104985;0.140076;-0.053023;48.58;-4.57;51.86;stand
31022;-0.010336;-0.016693;0.007770;0.047687;-0.066031;0.023313;48.48;-4.57;52.04;stand
31122;-0.008627;-0.014252;0.001422;0.062954;-0.081298;0.069115;48.54;-4.56;51.80;stand
31222;-0.010336;-0.018158;0.000445;-0.021015;0.033206;-0.159893;48.49;-4.57;51.72;stand
31322;-0.010580;-0.013275;-0.000043;-0.005748;-0.295038;-0.236229;48.82;-4.60;52.08;stand
31422;-0.008627;-0.015717;0.000201;-0.021015;-0.157634;0.023313;48.41;-4.60;51.68;stand
31522;-0.011312;-0.013275;-0.001020;-0.143153;0.155344;-0.053023;48.89;-4.60;52.14;stand
31622;-0.002279;-0.014008;-0.001020;0.116389;-0.073664;-0.060656;47.64;-4.61;50.94;stand
31722;-0.011068;-0.018646;0.000934;0.017153;-0.027863;0.023313;48.49;-4.60;51.76;stand
31822;-0.008383;-0.015229;0.007037;0.131656;-0.211069;0.153084;48.31;-4.59;51.97;stand
31922;-0.011312;-0.018402;0.002643;0.009519;-0.066031;-0.083557;48.49;-4.60;51.84;stand
32022;-0.009359;-0.014496;0.002398;0.108756;-0.241603;0.130183;48.51;-4.58;51.90;stand
32122;-0.012289;-0.014252;0.001910;-0.066817;-0.043130;0.099649;48.83;-4.57;52.20;stand
32222;-0.010336;-0.015473;0.000445;0.093489;0.033206;0.015679;48.56;-4.57;51.91;stand
32322;-0.007406;-0.017182;-0.011273;-0.120252;0.132443;0.084382;48.02;-4.56;52.07;stand
32422;-0.007650;-0.015961;-0.005658;-0.021015;-0.302672;-0.350733;48.17;-4.60;51.78;stand
32522;-0.007895;-0.018158;-0.006635;-0.204221;0.147710;-0.030122;48.10;-4.60;51.71;stand
32622;-0.011068;-0.016693;0.001910;0.101122;-0.035496;0.229420;48.54;-4.58;51.89;stand
32722;-0.007162;-0.012055;0.003619;0.131656;0.025573;-0.106458;48.40;-4.59;51.89;stand
32822;-0.009359;-0.016205;0.001178;0.200359;0.056107;-0.083557;48.41;-4.60;51.78;stand
32922;-0.011068;-0.011811;0.005572;0.101122;-0.256870;-0.014855;48.80;-4.60;52.43;stand
33022;-0.008871;-0.011078;-0.005658;0.093489;-0.020229;0.030947;48.61;-4.60;52.33;stand
33122;-0.007406;-0.014984;0.005572;0.047687;0.346183;-0.060656;48.22;-4.60;51.86;stand
33222;-0.007895;-0.014252;-0.004682;0.162191;-0.088931;0.000412;48.32;-4.60;51.92;stand
33322;-0.008139;-0.015473;0.000934;0.017153;0.262214;-0.014855;48.35;-4.60;51.72;stand
33422;-0.008383;-0.016205;0.002887;0.139290;0.048473;-0.030122;48.32;-4.61;51.77;stand
33522;-0.007650;-0.016938;-0.004926;-0.043916;-0.058397;-0.045389;48.18;-4.61;51.75;stand
33622;-0.010580;-0.013031;0.008502;-0.013382;-0.233969;-0.098824;48.58;-4.62;52.46;stand
33722;-0.010092;-0.015961;0.000689;0.093489;-0.249237;-0.205695;48.48;-4.64;51.92;stand
33822;-0.014486;-0.011566;0.000445;0.238527;-0.081298;0.000412;49.24;-4.64;52.70;stand
33922;-0.011312;-0.011566;0.003131;-0.013382;0.086641;0.137817;48.93;-4.63;52.46;stand
34022;-0.011312;-0.013520;0.004352;0.001886;0.162977;0.084382;48.75;-4.62;52.32;stand
34122;-0.013754;-0.013520;0.000445;0.093489;-0.188168;0.000412;49.01;-4.62;52.48;stand
34222;-0.012045;-0.014008;0.002887;-0.013382;0.079008;0.122550;48.80;-4.61;52.31;stand
34322;-0.010580;-0.014984;0.005572;0.017153;-0.150000;0.153084;48.52;-4.59;52.20;stand
34422;-0.007162;-0.012787;0.002398;0.207992;0.201145;-0.030122;48.36;-4.60;51.90;stand
34522;-0.009115;-0.015229;-0.000043;-0.204221;-0.127099;0.153084;48.43;-4.58;51.89;stand
